Data,Cidade,Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
21/10/2022,Sao Jose de Ribamar - MA,Claro a nublado com pancadas de chuva e trovoadas a tarde,Estavel,24,32,65,95,SE - E,Fracos/Moderados
22/10/2022,Sao Jose de Ribamar - MA,Claro a nublado,Estavel,24,32,65,95,SE - E,Fracos/Moderados
23/10/2022,Sao Jose de Ribamar - MA,Claro a nublado,Estavel,24,32,65,95,SE - E,Fracos/Moderados
24/10/2022,Sao Jose de Ribamar - MA,Claro a nublado,Estavel,25,32,65,95,SE - E,Fracos/Moderados
25/10/2022,Sao Jose de Ribamar - MA,Poucas nuvens a parcialmente nublado,Estavel,25,31,65,95,SE - E,Fracos/Moderados
26/10/2022,Sao Jose de Ribamar - MA,Poucas nuvens a parcialmente nublado,Estavel,25,31,65,95,SE - E,Fracos/Moderados
27/10/2022,Sao Jose de Ribamar - MA,Poucas nuvens a parcialmente nublado,Estavel,25,31,65,95,SE - E,Fracos/Moderados
28/10/2022,Sao Jose de Ribamar - MA,Poucas nuvens a parcialmente nublado,Estavel,26,32,65,95,SE - E,Fracos/Moderados
29/10/2022,Sao Jose de Ribamar - MA,Parcialmente nublado a nublado,Estavel,26,33,50,95,SE - E,Fracos/Moderados
30/10/2022,Sao Jose de Ribamar - MA,Parcialmente nublado a nublado,Estavel,26,33,50,95,SE - E,Fracos/Moderados
31/10/2022,Sao Jose de Ribamar - MA,Poucas nuvens a parcialmente nublado,Estavel,26,33,50,85,NE - E,Fracos
04/10/2022,Sao Luis - MA,Parcialmente nublado com possibilidade de chuva em areas isoladas a tarde,Estavel,26,33,50,95,E - NE,Fracos/Moderados
05/10/2022,Sao Luis - MA,Claro a parcialmente nublado,Estavel,26,33,50,90,NE - E,Fracos/Moderados
06/10/2022,Sao Luis - MA,Claro a parcialmente nublado,Estavel,26,33,50,90,NE - E,Fracos/Moderados
07/10/2022,Sao Luis - MA,Claro a parcialmente nublado,Estavel,26,33,50,90,NE - E,Fracos/Moderados
08/10/2022,Sao Luis - MA,Poucas nuvens a parcialmente nublado,Estavel,26,32,55,95,NE - E,Fracos/Moderados
09/10/2022,Sao Luis - MA,Claro a parcialmente nublado,Estavel,26,33,50,90,NE - E,Fracos/Moderados
10/10/2022,Sao Luis - MA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,26,32,55,95,NE - E,Fracos/Moderados
11/10/2022,Sao Luis - MA,Poucas nuvens a nublado,Estavel,26,33,55,95,NE - E,Fracos/Moderados
12/10/2022,Sao Luis - MA,Poucas nuvens a nublado,Estavel,27,33,50,95,NE - E,Fracos/Moderados
13/10/2022,Sao Luis - MA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde,Estavel,27,33,50,95,NE - E,Fracos/Moderados
14/10/2022,Sao Luis - MA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde,Estavel,27,33,50,95,NE - E,Fracos/Moderados
15/10/2022,Sao Luis - MA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde,Estavel,27,33,50,95,NE - E,Fracos/Moderados
16/10/2022,Sao Luis - MA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde,Estavel,27,33,50,95,NE - E,Fracos/Moderados
17/10/2022,Sao Luis - MA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde,Estavel,27,33,50,95,NE - E,Fracos/Moderados
18/10/2022,Sao Luis - MA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,25,33,60,95,SE - E,Fracos/Moderados
19/10/2022,Sao Luis - MA,Poucas nuvens a nublado com pancadas de chuva isoladas a tarde,Estavel,25,33,60,95,SE - E,Fracos/Moderados
20/10/2022,Sao Luis - MA,Claro a nublado,Estavel,24,33,60,95,SE - E,Fracos/Moderados
21/10/2022,Sao Luis - MA,Claro a nublado com pancadas de chuva e trovoadas a tarde,Estavel,24,32,65,95,SE - E,Fracos/Moderados
22/10/2022,Sao Luis - MA,Claro a nublado,Estavel,24,32,65,95,SE - E,Fracos/Moderados
23/10/2022,Sao Luis - MA,Claro a nublado,Estavel,24,32,65,95,SE - E,Fracos/Moderados
24/10/2022,Sao Luis - MA,Claro a nublado,Estavel,25,32,65,95,SE - E,Fracos/Moderados
25/10/2022,Sao Luis - MA,Poucas nuvens a parcialmente nublado,Estavel,25,31,65,95,SE - E,Fracos/Moderados
26/10/2022,Sao Luis - MA,Poucas nuvens a parcialmente nublado,Estavel,25,31,65,95,SE - E,Fracos/Moderados
27/10/2022,Sao Luis - MA,Poucas nuvens a parcialmente nublado,Estavel,25,31,65,95,SE - E,Fracos/Moderados
28/10/2022,Sao Luis - MA,Poucas nuvens a parcialmente nublado,Estavel,26,32,65,95,SE - E,Fracos/Moderados
29/10/2022,Sao Luis - MA,Parcialmente nublado a nublado,Estavel,26,33,50,95,SE - E,Fracos/Moderados
30/10/2022,Sao Luis - MA,Parcialmente nublado a nublado,Estavel,26,33,50,95,SE - E,Fracos/Moderados
31/10/2022,Sao Luis - MA,Poucas nuvens a parcialmente nublado,Estavel,26,33,50,85,NE - E,Fracos
04/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Elevacao,21,31,55,90,NE - E,Fracos
05/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Elevacao,22,32,55,90,E - NE,Fracos
06/10/2022,Sao Luiz - RR,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Elevacao,23,33,50,85,NE - E,Fracos
07/10/2022,Sao Luiz - RR,Claro a parcialmente nublado,Elevacao,23,35,50,75,NE - N,Fracos
08/10/2022,Sao Luiz - RR,Claro a poucas nuvens,Elevacao,23,35,55,70,E - N,Fracos
09/10/2022,Sao Luiz - RR,Poucas nuvens a parcialmente nublado,Elevacao,24,35,50,75,E - NE,Fracos
10/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Elevacao,24,33,60,90,E - SE,Fracos
11/10/2022,Sao Luiz - RR,Nublado a parcialmente nublado com chuva e trovoadas,Declinio,23,31,60,95,NE - N,Fracos
12/10/2022,Sao Luiz - RR,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas,Elevacao,23,33,55,95,SE - SW,Fracos
13/10/2022,Sao Luiz - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Elevacao,23,34,55,95,E - SE,Fracos
14/10/2022,Sao Luiz - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,22,33,55,95,NE - N,Fracos
15/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,22,32,60,95,NE - NW,Fracos
16/10/2022,Sao Luiz - RR,Nublado com pancadas de chuva e trovoadas isoladas,Declinio,22,30,65,95,SE - SW,Fracos
17/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,30,65,95,NW - SE,Fracos
18/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,65,95,SE - NE,Fracos
19/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,22,32,65,95,NE - E,Fracos
20/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,32,60,95,N - NE,Fracos
21/10/2022,Sao Luiz - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,23,33,55,95,NE - NW,Fracos
22/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,23,33,55,95,NE - N,Fracos
23/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,33,60,95,NE - SE,Fracos
24/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,32,60,95,E - NE,Fracos
25/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,32,60,95,E - NE,Fracos
26/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,32,60,95,E - NE,Fracos
27/10/2022,Sao Luiz - RR,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,50,90,E - NE,Fracos
28/10/2022,Sao Luiz - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,23,32,65,95,E - NE,Fracos
29/10/2022,Sao Luiz - RR,Parcialmente nublado,Estavel,23,33,55,85,NE - E,Fracos
30/10/2022,Sao Luiz - RR,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,55,85,NE - E,Fracos
31/10/2022,Sao Luiz - RR,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,55,85,NE - E,Fracos
04/10/2022,Sao Miguel do Guama - PA,Claro a nublado com pancadas de chuva a tarde,Estavel,24,33,50,95,SE - E,Fracos/Moderados
05/10/2022,Sao Miguel do Guama - PA,Claro a nublado,Estavel,24,33,50,95,SE - E,Fracos/Moderados
06/10/2022,Sao Miguel do Guama - PA,Claro a nublado,Estavel,24,33,50,95,SE - E,Fracos/Moderados
07/10/2022,Sao Miguel do Guama - PA,Claro a nublado,Estavel,24,33,50,95,SE - E,Fracos/Moderados
08/10/2022,Sao Miguel do Guama - PA,Claro a nublado,Estavel,24,33,50,95,SE - E,Fracos/Moderados
09/10/2022,Sao Miguel do Guama - PA,Claro a nublado,Estavel,24,33,50,95,SE - E,Fracos/Moderados
10/10/2022,Sao Miguel do Guama - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,25,34,50,95,SE - NE,Fracos/Moderados
11/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,34,50,100,E - NE,Fracos/Moderados
13/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado,Estavel,23,34,50,95,E - NE,Fracos/Moderados
14/10/2022,Sao Miguel do Guama - PA,Claro a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,34,50,95,E - NE,Fracos/Moderados
15/10/2022,Sao Miguel do Guama - PA,Claro a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,33,55,100,E - NE,Fracos/Moderados
16/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,32,55,100,E - NE,Fracos/Moderados
17/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,32,55,100,E - NE,Fracos/Moderados
18/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,32,50,95,E - NE,Fracos/Moderados
19/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,50,95,E - NE,Fracos/Moderados
20/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,50,95,E - NE,Fracos/Moderados
21/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,32,50,95,E - NE,Fracos/Moderados
22/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,24,33,50,95,E - NE,Fracos/Moderados
23/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,24,33,50,95,E - NE,Fracos/Moderados
24/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,24,33,50,95,E - NE,Fracos/Moderados
25/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,34,50,95,E - NE,Fracos/Moderados
26/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com chuva e trovoadas a tarde,Estavel,23,33,60,100,E - NE,Fracos/Moderados
27/10/2022,Sao Miguel do Guama - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,32,60,100,E - NE,Fracos/Moderados
28/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,32,55,100,E - NE,Fracos/Moderados
29/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,32,60,100,E - NE,Fracos/Moderados
30/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado,Estavel,23,33,55,95,E - NE,Fracos/Moderados
31/10/2022,Sao Miguel do Guama - PA,Poucas nuvens a nublado,Estavel,23,33,55,95,E - NE,Fracos/Moderados
04/10/2022,Sao Miguel do Guapore - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,35,45,95,NW - N,Fracos
05/10/2022,Sao Miguel do Guapore - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,36,40,90,NW - N,Fracos
06/10/2022,Sao Miguel do Guapore - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,36,45,95,NW - NE,Fracos
07/10/2022,Sao Miguel do Guapore - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Declinio,23,31,55,100,SE,Fracos/Moderados
08/10/2022,Sao Miguel do Guapore - RO,Nublado a encoberto com chuva,Estavel,21,30,60,100,NW - NE,Fracos
09/10/2022,Sao Miguel do Guapore - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,32,50,95,SW - W,Fracos
10/10/2022,Sao Miguel do Guapore - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,50,95,SW - W,Fracos
11/10/2022,Sao Miguel do Guapore - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,34,50,95,NE,Fracos
12/10/2022,Sao Miguel do Guapore - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,34,50,95,NE,Fracos
13/10/2022,Sao Miguel do Guapore - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,55,95,NE,Fracos
14/10/2022,Sao Miguel do Guapore - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,55,95,NE,Fracos
15/10/2022,Sao Miguel do Guapore - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a qualquer hora do dia,Estavel,22,32,60,100,NE,Fracos
16/10/2022,Sao Miguel do Guapore - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,60,100,NE,Fracos
17/10/2022,Sao Miguel do Guapore - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,34,55,95,NE,Fracos
18/10/2022,Sao Miguel do Guapore - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,55,95,NE,Fracos
19/10/2022,Sao Miguel do Guapore - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,55,95,NE,Fracos
20/10/2022,Sao Miguel do Guapore - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,50,90,NE,Fracos
21/10/2022,Sao Miguel do Guapore - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,50,90,NE,Fracos
22/10/2022,Sao Miguel do Guapore - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,33,50,90,NE,Fracos
23/10/2022,Sao Miguel do Guapore - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,33,50,90,NE,Fracos
24/10/2022,Sao Miguel do Guapore - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,33,50,90,NE,Fracos
25/10/2022,Sao Miguel do Guapore - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,NW - NE,Fracos
26/10/2022,Sao Miguel do Guapore - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,34,50,95,NW - NE,Fracos
27/10/2022,Sao Miguel do Guapore - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,34,50,95,NE - N,Fracos
28/10/2022,Sao Miguel do Guapore - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,34,50,95,NW - NE,Fracos
29/10/2022,Sao Miguel do Guapore - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,60,100,NW - NE,Fracos
30/10/2022,Sao Miguel do Guapore - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,33,55,100,NW - N,Fracos
04/10/2022,Sao Paulo de Olivenca - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,32,50,90,NW - N,Fracos
05/10/2022,Sao Paulo de Olivenca - AM,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,33,55,90,NE - E,Fracos
06/10/2022,Sao Paulo de Olivenca - AM,Claro a parcialmente nublado,Estavel,23,35,50,90,NE - SW,Fracos
07/10/2022,Sao Paulo de Olivenca - AM,Poucas nuvens a nublado com pancadas de chuva,Estavel,23,34,50,90,NE - NW,Fracos
08/10/2022,Sao Paulo de Olivenca - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,23,32,60,90,SW - S,Fracos
09/10/2022,Sao Paulo de Olivenca - AM,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,23,33,55,90,W - NW,Fracos
10/10/2022,Sao Paulo de Olivenca - AM,Nublado a parcialmente nublado com chuva em areas isoladas,Estavel,22,32,55,90,W - NW,Fracos
11/10/2022,Sao Paulo de Olivenca - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,22,33,50,80,NW - N,Fracos
12/10/2022,Sao Paulo de Olivenca - AM,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,21,34,50,90,NE - E,Fracos
13/10/2022,Sao Paulo de Olivenca - AM,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,22,35,45,90,NE - N,Fracos
14/10/2022,Sao Paulo de Olivenca - AM,Nublado a parcialmente nublado com pancadas de chuva isoladas,Estavel,23,33,55,90,SE - NE,Fracos
15/10/2022,Sao Paulo de Olivenca - AM,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Declinio,22,32,65,95,SE - S,Fracos
16/10/2022,Sao Paulo de Olivenca - AM,Nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,29,65,95,S - NW,Fracos
18/10/2022,Sao Paulo de Olivenca - AM,Nublado a parcialmente nublado com chuva em areas isoladas,Estavel,23,32,60,95,NW - E,Fracos
19/10/2022,Sao Paulo de Olivenca - AM,Nublado com pancadas de chuva,Estavel,23,30,65,95,SW - E,Fracos
20/10/2022,Sao Paulo de Olivenca - AM,Nublado com chuva,Estavel,23,30,70,95,NW - N,Fracos
21/10/2022,Sao Paulo de Olivenca - AM,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,30,65,95,NW - NE,Fracos
22/10/2022,Sao Paulo de Olivenca - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,32,60,95,NE - SE,Fracos
23/10/2022,Sao Paulo de Olivenca - AM,Nublado com pancadas de chuva,Declinio,23,30,60,95,SE - W,Fracos
26/10/2022,Sao Paulo de Olivenca - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,23,32,60,90,NE - NW,Fracos
27/10/2022,Sao Paulo de Olivenca - AM,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,25,33,60,85,NE - N,Fracos
28/10/2022,Sao Paulo de Olivenca - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,23,32,60,90,NE - NW,Fracos/Moderados
29/10/2022,Sao Paulo de Olivenca - AM,Encoberto a nublado com chuva,Estavel,22,30,65,95,SE - E,Fracos
04/10/2022,Sao Sebastiao da Boa Vista - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,24,34,55,100,SE - E,Fracos/Moderados
05/10/2022,Sao Sebastiao da Boa Vista - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,24,33,55,100,SE - E,Fracos/Moderados
06/10/2022,Sao Sebastiao da Boa Vista - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,24,33,55,100,SE - E,Fracos/Moderados
07/10/2022,Sao Sebastiao da Boa Vista - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a noite,Estavel,24,33,55,100,SE - E,Fracos/Moderados
08/10/2022,Sao Sebastiao da Boa Vista - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a noite,Estavel,24,33,55,100,SE - E,Fracos/Moderados
09/10/2022,Sao Sebastiao da Boa Vista - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,25,32,60,100,SE - E,Fracos/Moderados
10/10/2022,Sao Sebastiao da Boa Vista - PA,Poucas nuvens a nublado com chuva em areas isoladas a tarde e a noite,Declinio,25,31,60,95,SE - E,Fracos/Moderados
11/10/2022,Sao Sebastiao da Boa Vista - PA,Poucas nuvens a nublado,Estavel,23,34,55,100,E - NE,Fracos/Moderados
13/10/2022,Sao Sebastiao da Boa Vista - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,35,55,95,E - NE,Fracos/Moderados
14/10/2022,Sao Sebastiao da Boa Vista - PA,Claro a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,34,55,100,E - NE,Fracos/Moderados
15/10/2022,Sao Sebastiao da Boa Vista - PA,Claro a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,34,55,100,E - NE,Fracos/Moderados
16/10/2022,Sao Sebastiao da Boa Vista - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,34,60,100,E - NE,Fracos/Moderados
